id,Class
219129,0.0023558396075561423
219130,0.0010577128668809394
219131,0.0006820518285945594
219132,0.0015846878595879574
219133,0.0010823446161225395
219134,0.001238889493298591
219135,0.0008081495394344495
219136,0.0027384677583371804
219137,0.0009690471158636201
219138,0.0037072479882116196
219139,0.0009743644477692388
219140,0.0005752642365449564
219141,0.003223723507552958
219142,0.000656188842518614
219143,0.0005907029248558583
219144,0.0011203996109101402
219145,0.017140255205824663
219146,0.0012436487077896287
219147,0.003760729177919983
219148,0.004418570125713954
219149,0.0006887627402364777
219150,0.005034444233667092
219151,0.0012523817965756966
219152,0.006308406971330946
219153,0.005119178272328947
219154,0.001627089402961579
219155,0.0006924633508421319
219156,0.0016906797108860359
219157,0.0024086339053117577
219158,0.0015665008364358583
219159,0.00915046774427121
219160,0.001997440639215595
219161,0.0006944150395565434
219162,0.006250212217711034
219163,0.0022896525458299343
219164,0.0027442873921327575
219165,0.0007596377473509774
219166,0.001290780963126371
219167,0.0006600120105097344
219168,0.0029187279608591833
219169,0.0029618289159978333
219170,0.0009581051624929043
219171,0.0019780348563586763
219172,0.0019497057538455846
219173,0.0011662336754841884
219174,0.003255863577280086
219175,0.0007628323640246944
219176,0.004961295544136096
219177,0.000468075808259583
219178,0.0038874881627958386
219179,0.0014517661208308928
219180,0.0038948542534343374
219181,0.0008242175397376151
219182,0.001688425969499399
219183,0.0018454188772689822
219184,0.0034615106598866762
219185,0.002048094563156847
219186,0.000680673723428824
219187,0.0006320846567164989
219188,0.0018694848711628095
219189,0.0008181494181104591
219190,0.0121831159575742
219191,0.001448682658306565
219192,0.0019342355597528754
219193,0.000753995766490842
219194,0.0011378456963153907
219195,0.002308286464439954
219196,0.001075033304421672
219197,0.0006452268923179997
219198,0.0024365577704611825
219199,0.0029724420502339494
219200,0.0013216008955792185
219201,0.0046090411627241696
219202,0.0027878303472251603
219203,0.004671491726473408
219204,0.002443216432593891
219205,0.0007549325783476526
219206,0.0015831490300233146
219207,0.0028338511252578203
219208,0.0059224983253746595
219209,0.0007289761699963188
219210,0.002788205260615382
219211,0.0018598213286820263
219212,0.002293748086346854
219213,0.0020036113105970105
219214,0.0004894951043525913
219215,0.0016211811679899687
219216,0.005736558981174984
219217,0.0017817984514068167
219218,0.0015982349084108548
219219,0.0034398764908309333
219220,0.0018001959059025655
219221,0.0009367816428874766
219222,0.0012492641798983687
219223,0.0011727558652062675
219224,0.0057457264175356315
219225,0.0012884165406111916
219226,0.0008132855148070659
219227,0.0009896179392396304
219228,0.0006960896656872593
219229,0.0003151366552706573
219230,0.0009374163915823172
219231,0.0006766532782527396
219232,0.0015100239618954297
219233,0.0009055483431527821
219234,0.000955756027821842
219235,0.004756363634762718
219236,0.0007850794746993874
219237,0.0030931451974612095
219238,0.0011292492296609501
219239,0.005187715189983152
219240,0.0010314148156779393
219241,0.000517424199170809
219242,0.0006084355121225989
219243,0.0007804222891057359
219244,0.0011182257487684173
219245,0.0005977122248243023
219246,0.0004735073634418739
219247,0.0009010736756515875
219248,0.000560362387559667
219249,0.000578364128802116
219250,0.012035421981290918
219251,0.009093824814481951
219252,0.002601707628435422
219253,0.0012873708738472143
219254,0.002395839269059402
219255,0.0008793803551545979
219256,0.00030444887218447153
219257,0.0009019395255788469
219258,0.0016899519610172452
219259,0.00028606562145046455
219260,0.00758788459977411
219261,0.0024739551840813907
219262,0.002697478424155908
219263,0.0006387453002596217
219264,0.000423392392535389
219265,0.003950735308921763
219266,0.003556929313251421
219267,0.00014329231560330483
219268,0.0006832613513576918
219269,0.0006514029011497082
219270,0.002141821384308833
219271,0.0022090399195617842
219272,0.0007839553779516176
219273,0.0018971437437348446
219274,0.0030689185845095925
219275,0.00039025866357440326
219276,0.0007738099254370377
219277,0.0012935074615608954
219278,0.0005045798488805671
219279,0.00046884461149551763
219280,0.00047887066697664443
219281,0.017055664289894152
219282,0.0009597988961845021
219283,0.0011055957132612444
219284,0.0006870871845575557
219285,0.0016820890621011034
219286,0.0010077608819095624
219287,0.0024167375237604334
219288,0.0025365643135594573
219289,0.0011708680353306352
219290,0.0006418930667037475
219291,0.0020411044659176597
219292,0.0003405040186427964
219293,0.006553816164940771
219294,0.00094870219675365
219295,0.003272445880484426
219296,0.001355394057778738
219297,0.0037032935472886054
219298,0.002879365522006615
219299,0.0013644716805298765
219300,0.0005658106246709356
219301,0.0006197817021722237
219302,0.0017615093353106764
219303,0.0004540695205396575
219304,0.0008122540639038286
219305,0.0009734676651569249
219306,0.001502096311303735
219307,0.0017182759380655205
219308,0.0009341824184465517
219309,0.0009974395062672294
219310,0.0018623778038831184
219311,0.0006323271215388566
219312,0.0035431570504995116
219313,0.0006396507458399912
219314,0.0007891438042849149
219315,0.00045723724110265166
219316,0.0008870750672391718
219317,0.0024243180342708296
219318,0.0026979871098806976
219319,0.0010222879793813009
219320,0.0005745590040887761
219321,0.0032208148390824383
219322,0.00048158899700850345
219323,0.0014811365519909047
219324,0.0025822898619285955
219325,0.0010338072347116437
219326,0.0026683496558655875
219327,0.001774354244218933
219328,0.0005292411695838336
219329,0.0036073757325918343
219330,0.000589922627117845
219331,0.0052037819275957626
219332,0.0012840344365448268
219333,0.0026483294493885416
219334,0.0006032901573861822
219335,0.004876586610217739
219336,0.00826148825666458
219337,0.003357886417795442
219338,0.0029676871240253205
219339,0.0025110040299459006
219340,0.0007764197662071595
219341,0.0011629488098295136
219342,0.0037280009409718295
219343,0.0007072047194789664
219344,0.00038494965108913247
219345,0.0008533888874218922
219346,0.0016701904950384547
219347,0.00042475200075643807
219348,0.0006046974389986528
219349,0.001948683091354171
219350,0.0008950469336471606
219351,0.0019890330795104922
219352,0.0009145566886029417
219353,0.0007878044172643596
219354,0.000714783456719941
219355,0.0029276573898807845
219356,0.002796465035841105
219357,0.0003742421548241162
219358,0.0009371698860896376
219359,0.00061607283167629
219360,0.0007026190169701535
219361,0.0016842149935742097
219362,0.008893733210983744
219363,0.005114775099777601
219364,0.002617206885866355
219365,0.000880830656794766
219366,0.0008374219994476626
219367,0.0005149332141096005
219368,0.0007103321548145602
219369,0.0013396343800950482
219370,0.001825686250562204
219371,0.0014153371541855214
219372,0.0005777855601759583
219373,0.0014402006703266373
219374,0.000816894151630764
219375,0.000544955046632456
219376,0.0006860100820920623
219377,0.0007272093788724609
219378,0.0008788517362414983
219379,0.00043343892782979386
219380,0.0006611849595821623
219381,0.00037948920455546106
219382,0.00044175613786101976
219383,0.0005495796381313988
219384,0.0018166114293273064
219385,0.0008788763120030887
219386,0.0007421766187985962
219387,0.000691916645725329
219388,0.0006185483806313565
219389,0.0018350285550969513
219390,0.004889942035379651
219391,0.0008631751719316642
219392,0.003286135522283424
219393,0.0009759176209931164
219394,0.000788044307275748
219395,0.004483446015743071
219396,0.0009249206491879386
219397,0.001562022940363843
219398,0.0005863637948506761
219399,0.0016337754711294144
219400,0.0002924028669893672
219401,0.0070323929261665525
219402,0.000670821505760745
219403,0.0015368064671594272
219404,0.0007960055221590581
219405,0.0008410166093030581
219406,0.0007448347404703957
219407,0.0030388822469143636
219408,0.0011745496783013224
219409,0.0017136098432340304
219410,0.0007450226667412549
219411,0.0034957615020437547
219412,0.002202909991151869
219413,0.002819254734708652
219414,0.0003583062380091613
219415,0.002950401677436741
219416,0.000652019129336586
219417,0.0036900288180779367
219418,0.0006874520857304407
219419,0.005464126494121018
219420,0.001157258692799821
219421,0.0012185893335233606
219422,0.0004911339814558113
219423,0.0004871977977433014
219424,0.0030815065273344495
219425,0.001295431212285683
219426,0.002989156495580865
219427,0.0022532148185165374
219428,0.0008692958537746087
219429,0.003556311701313909
219430,0.0012546970931041962
219431,0.0004976837692365273
219432,0.001211918376436886
219433,0.0005669044129805697
219434,0.0005620422158945423
219435,0.0006764354970219503
219436,0.0031420995718495727
219437,0.0009259708097880041
219438,0.0016490344497526554
219439,0.002066871755796348
219440,0.025103583997179865
219441,0.002191700497860331
219442,0.0013791852366464873
219443,0.0014244043655473775
219444,0.0014208352033822252
219445,0.00660443170873298
219446,0.0011360696084321
219447,0.004955867469725293
219448,0.0007997615040486196
219449,0.001727165203235433
219450,0.0022445920918294374
219451,0.0007384433300467071
219452,0.003116708448997877
219453,0.0007077573993083101
219454,0.0030992655488022353
219455,0.001592024731107939
219456,0.002890499201926571
219457,0.0018384939453950204
219458,0.0007968039080319835
219459,0.0011422699149063024
219460,0.003443959471059194
219461,0.008981772801718947
219462,0.0005835368195630951
219463,0.0012097510001784861
219464,0.0057917503652914586
219465,0.0010271155287515433
219466,0.0018006948093177925
219467,0.0010566310058028562
219468,0.002964618016373411
219469,0.0015237388532698048
219470,0.006326791253870156
219471,0.003037648116748296
219472,0.005749907413024709
219473,0.002364317910680003
219474,0.012188313517780042
219475,0.0008512419977709881
219476,0.001637821999934135
219477,0.0006794553940840981
219478,0.003459862125246939
219479,0.0005006188749928147
219480,0.0030682699156102003
219481,0.00546815583525997
219482,0.00482973281799664
219483,0.006237573193092178
219484,0.0024043955565784276
219485,0.00181257870155447
219486,0.0003910205218421936
219487,0.005442532929436285
219488,0.002902665923837336
219489,0.0016265739768688205
219490,0.0005384998062899233
219491,0.0005192910603489477
219492,0.005023859904926255
219493,0.0022419115111255426
219494,0.0005091863015919195
219495,0.0006983933791785608
219496,0.0004543974276618377
219497,0.0017504717725568386
219498,0.0017392795653608318
219499,0.002344089567130407
219500,0.0017585078917398602
219501,0.004852203930839031
219502,0.0005619578383114528
219503,0.001267302202848449
219504,0.0014341954418876522
219505,0.0029938753179436562
219506,0.0032874515921969194
219507,0.0007614174965825686
219508,0.00385407004991468
219509,0.00776205850475104
219510,0.0007842202031134384
219511,0.0021324611958853158
219512,0.0014944731120134047
219513,0.005458464898245064
219514,0.0019301006759804703
219515,0.002368301770787207
219516,0.0010104600285067412
219517,0.0015385098391173882
219518,0.006960343450363223
219519,0.001371259197536867
219520,0.0006483008720221134
219521,0.0031198221565078344
219522,0.005382104278391996
219523,0.003575266083298721
219524,0.0011860951523609477
219525,0.002679360985488157
219526,0.0005082351815912225
219527,0.0017936104176394898
219528,0.0007098386144263545
219529,0.000669414052875042
219530,0.005588854956520205
219531,0.0009962271609669814
219532,0.004487541539138902
219533,0.004429710246554249
219534,0.004714359477941923
219535,0.0011281628041196648
219536,0.0008503928788101998
219537,0.000554229766448834
219538,0.0022663776961150397
219539,0.0007530950001275674
219540,0.000710389575282603
219541,0.0023152876628804325
219542,0.0011447417480285813
219543,0.004697917106583295
219544,0.0015012121779496032
