id,Class
219129,0.0
219130,0.0
219131,0.0
219132,0.0
219133,0.0
219134,0.012269938650306749
219135,0.0
219136,0.0
219137,0.009950248756218905
219138,0.0
219139,0.0
219140,0.0
219141,0.0
219142,0.0
219143,0.0
219144,0.0
219145,0.095
219146,0.0
219147,0.030434782608695653
219148,0.0
219149,0.0
219150,0.0
219151,0.0
219152,0.0
219153,0.0
219154,0.0
219155,0.0
219156,0.0
219157,0.0
219158,0.0
219159,0.0
219160,0.0
219161,0.0
219162,0.0
219163,0.0
219164,0.0
219165,0.0
219166,0.0
219167,0.0
219168,0.0
219169,0.0
219170,0.0
219171,0.0
219172,0.0
219173,0.0
219174,0.005
219175,0.0
219176,0.0035335689045936395
219177,0.0
219178,0.0
219179,0.0
219180,0.0
219181,0.0
219182,0.005
219183,0.0
219184,0.003787878787878788
219185,0.0
219186,0.0
219187,0.0
219188,0.01
219189,0.0
219190,0.0
219191,0.0
219192,0.0
219193,0.0
219194,0.0
219195,0.0
219196,0.0
219197,0.0
219198,0.0
219199,0.0
219200,0.0
219201,0.0
219202,0.030434782608695653
219203,0.0
219204,0.0
219205,0.0
219206,0.0
219207,0.0
219208,0.0
219209,0.0
219210,0.0
219211,0.0
219212,0.0
219213,0.0
219214,0.0
219215,0.0
219216,0.004366812227074236
219217,0.0
219218,0.0
219219,0.0
219220,0.0
219221,0.0
219222,0.0
219223,0.0
219224,0.0
219225,0.01
219226,0.0
219227,0.0
219228,0.0
219229,0.0
219230,0.0
219231,0.0
219232,0.0
219233,0.0
219234,0.015
219235,0.035
219236,0.0
219237,0.0
219238,0.0
219239,0.0
219240,0.0
219241,0.0
219242,0.0
219243,0.0
219244,0.0
219245,0.0
219246,0.0
219247,0.015
219248,0.0
219249,0.0
219250,0.002551020408163265
219251,0.0
219252,0.0
219253,0.0
219254,0.0
219255,0.0
219256,0.0
219257,0.0
219258,0.0
219259,0.0
219260,0.0
219261,0.0
219262,0.0
219263,0.0
219264,0.0
219265,0.0
219266,0.0
219267,0.021021021021021023
219268,0.0
219269,0.0
219270,0.0
219271,0.0
219272,0.0
219273,0.0
219274,0.002551020408163265
219275,0.0
219276,0.0
219277,0.0
219278,0.0
219279,0.0
219280,0.0
219281,0.0
219282,0.0
219283,0.0
219284,0.005
219285,0.0
219286,0.009708737864077669
219287,0.015
219288,0.030434782608695653
219289,0.0
219290,0.0
219291,0.0
219292,0.0
219293,0.0
219294,0.0
219295,0.0
219296,0.0
219297,0.0
219298,0.0
219299,0.0
219300,0.0
219301,0.0
219302,0.0
219303,0.0
219304,0.0
219305,0.0
219306,0.0
219307,0.0
219308,0.017777777777777778
219309,0.0
219310,0.0
219311,0.0
219312,0.0
219313,0.0
219314,0.0
219315,0.0
219316,0.0
219317,0.012244897959183673
219318,0.03745318352059925
219319,0.015
219320,0.0
219321,0.0
219322,0.0
219323,0.0
219324,0.0
219325,0.0
219326,0.035
219327,0.015
219328,0.0
219329,0.0
219330,0.0
219331,0.0
219332,0.0
219333,0.0
219334,0.0
219335,0.0
219336,0.0
219337,0.003787878787878788
219338,0.0
219339,0.0
219340,0.0
219341,0.0
219342,0.0
219343,0.0
219344,0.0
219345,0.0
219346,0.0
219347,0.0
219348,0.0
219349,0.012269938650306749
