id,Class
219129,0.002275549484600544
219130,0.0010826468792653296
219131,0.000669904183114607
219132,0.0016045257490352278
219133,0.0010963789710817069
219134,0.0012353423832117722
219135,0.0008415001283329074
219136,0.0027154428914212985
219137,0.0010310074333696683
219138,0.003609969309968477
219139,0.0009621273578868765
219140,0.0005999664699022483
219141,0.003232059181288942
219142,0.0006509228967063584
219143,0.0006091507370795672
219144,0.0011511412196776323
219145,0.015813369795147844
219146,0.0012570289997627325
219147,0.003686891070971805
219148,0.00423974778232606
219149,0.0007241602684242729
219150,0.004835447676539422
219151,0.001268151786076139
219152,0.006034122673465122
219153,0.005014453835392618
219154,0.0016699133677976572
219155,0.0006646688813514351
219156,0.0016976204168942096
219157,0.00233507363381767
219158,0.001571779936299674
219159,0.00848052753750938
219160,0.0020721803486164953
219161,0.0007183621062596197
219162,0.005939653119012261
219163,0.0022427752709584725
219164,0.002647544271994991
219165,0.000781836636268026
219166,0.0012666165099216586
219167,0.0006792452395046022
219168,0.0029075960705200283
219169,0.002993945740882541
219170,0.0009388382550084539
219171,0.0020115030032718134
219172,0.0019839138196082774
219173,0.0011253698597082746
219174,0.003129536999055673
219175,0.0007936386782216714
219176,0.004558550570441437
219177,0.00047764077246348634
219178,0.0037182149205498534
219179,0.0015011453735105306
219180,0.003886432973532509
219181,0.0007959097061913615
219182,0.0017565635574175998
219183,0.0018098515869004155
219184,0.0033325344228224917
219185,0.0019966488558093597
219186,0.0007030876326639803
219187,0.0006680873172994183
219188,0.001887800709434271
219189,0.0008002092725063305
219190,0.01116103335456407
219191,0.001456388530625285
219192,0.0019682911245787536
219193,0.0007448321210259651
219194,0.0011516956700925675
219195,0.0022527388953542424
219196,0.0011061706576363994
219197,0.0006572595841478423
219198,0.0023598070670102925
219199,0.0029008472358586436
219200,0.0013136789867246154
219201,0.004659753462236755
219202,0.0028424663424710785
219203,0.004518853859021681
219204,0.0024017745633133536
219205,0.0007780884427864057
219206,0.0016049874268339267
219207,0.00277278037952373
219208,0.005721297947096368
219209,0.000709994583564111
219210,0.002783212543908938
219211,0.0019118490345083952
219212,0.0021723625211042307
219213,0.002059462036826537
219214,0.0005029517254375067
219215,0.001573458855544685
219216,0.005506617237880209
219217,0.001808136580913954
219218,0.0015749538007146992
219219,0.0034187512790343788
219220,0.0018415712995832176
219221,0.0009850205740376719
219222,0.0012702346238080615
219223,0.0011796913806483387
219224,0.005426192673255823
219225,0.0013395022015827024
219226,0.0008233762130004732
219227,0.0010389529860875147
219228,0.0007113487236897806
219229,0.00032860407077618843
219230,0.0009432218193297281
219231,0.0006616649654701043
219232,0.0015382819832571268
219233,0.0009286753220272294
219234,0.0009511931900641453
219235,0.00460347597445384
219236,0.0007648305832229261
219237,0.00309639641379597
219238,0.0011689807207948143
219239,0.005120481373345358
219240,0.0010767812956198328
219241,0.0005242892594484571
219242,0.0006385571807116969
219243,0.0007818134467646977
219244,0.0010697414719990197
219245,0.0005903356023909217
219246,0.0004988134367432873
219247,0.0009099600426883524
219248,0.0005767402801937573
219249,0.0005914817954236574
219250,0.011616235208931886
219251,0.008489098566873389
219252,0.0025546474499956824
219253,0.0013249377440813586
219254,0.002371252963001869
219255,0.0008572136790436111
219256,0.00033013161008105035
219257,0.0009381252810561679
219258,0.0016818053024385774
219259,0.0003080870880821469
219260,0.007264422559068241
219261,0.0024558996517121015
219262,0.002639067901355851
219263,0.0006582743325355682
219264,0.0004481359551662642
219265,0.003912030382245327
219266,0.0034962839156087787
219267,0.00016323439631937576
219268,0.000703315662420049
219269,0.0006476128182736641
219270,0.002039578810282594
219271,0.0022037469384761635
219272,0.0008225176296640909
219273,0.0018747610128086892
219274,0.0029255139682464568
219275,0.0003986519285168657
219276,0.0007533110271714565
219277,0.0013132833573776662
219278,0.0005001555362027252
219279,0.0004599085571635694
219280,0.0005060995200031398
219281,0.01514541052753159
219282,0.0009235553286148032
219283,0.0011296538589425959
219284,0.0007191878649041293
219285,0.0016346640131127213
219286,0.0010275118364580723
219287,0.0023520854599029654
219288,0.002480078963445008
219289,0.0011871166007630777
219290,0.0006567356237472889
219291,0.00202082741091971
219292,0.00035711295080570915
219293,0.006122280737460188
219294,0.0009786126998320608
219295,0.0031863010356812586
219296,0.0013978546656110036
219297,0.0035554147619266847
219298,0.0028861419521767568
219299,0.0014125969046255313
219300,0.0005966668694033078
219301,0.0006448749600522427
219302,0.0018302090988136868
219303,0.000478188323288507
219304,0.0008104279727894243
219305,0.0009965650403838985
219306,0.0015374926098736894
219307,0.0017530603393713655
219308,0.0009475381834016359
219309,0.0009885861059468065
219310,0.0018710111677249328
219311,0.0006425391176555705
219312,0.00342770207395632
219313,0.0006219022985668408
219314,0.000766675869740268
219315,0.00048453164609913775
219316,0.0008602442675966646
219317,0.0023991216135445873
219318,0.0026427046181789456
219319,0.0010388413614315854
219320,0.0005795429921095492
219321,0.003174560414157414
219322,0.0004997240402679896
219323,0.0014724294850007786
219324,0.002548491310683031
219325,0.0010417448101482623
219326,0.0026178087991774552
219327,0.00176427333021577
219328,0.0005483422200138378
219329,0.003488624318230089
219330,0.0006108066572403959
219331,0.005002229705001485
219332,0.0013310910041979662
219333,0.0026167510082448406
219334,0.0006296376841626904
219335,0.004629199166830721
219336,0.007900041621104973
219337,0.003252994658148431
219338,0.0028718094583618644
219339,0.0025049898611821586
219340,0.0007822381202307422
219341,0.0011887550357972088
219342,0.0035944571202890818
219343,0.0007073741410120628
219344,0.0004075606905058099
219345,0.0008432714158925303
219346,0.0016388209246534441
219347,0.0004412443397362587
219348,0.0005922707652762137
219349,0.002041584619487545
219350,0.0008773155914545006
219351,0.0020265507557281647
219352,0.0009018929921340219
219353,0.0007805460825228058
219354,0.0007069146052892593
219355,0.0029801933827036135
219356,0.0027630710804282723
219357,0.00040587600537259495
219358,0.000909975485344914
219359,0.0006143510449046625
219360,0.0007273005991744355
219361,0.0016773519108206016
219362,0.008317197677847589
219363,0.004876024226909575
219364,0.0025626017870281526
219365,0.0009401800360951582
219366,0.0008427742407128115
219367,0.0005491498080470502
219368,0.0006986732772703725
219369,0.0013376900770443513
219370,0.0019080860664274608
219371,0.0013919145257293801
219372,0.000588111732192384
219373,0.0013774764614437045
219374,0.0008187134165738189
219375,0.0005671408309929908
219376,0.0007208684533126941
219377,0.0007138555703881744
219378,0.0008971937621987166
219379,0.0004579091469315509
219380,0.0006588375349981163
219381,0.00039403191186292684
219382,0.00046763834371332894
219383,0.0005522063663510303
219384,0.00182468093420635
219385,0.000900298514961166
219386,0.0007357977947706034
219387,0.0006887476364040416
219388,0.000643144120656245
219389,0.001818982143416903
219390,0.004678306714169379
219391,0.0008789071201858228
219392,0.00322143485830859
219393,0.0009947574117791656
219394,0.0007903249788963823
219395,0.004131899012773855
219396,0.0008791246085993636
219397,0.001559707328076876
219398,0.0006012615109777434
219399,0.0016169886920003032
219400,0.00031063112443089074
219401,0.006607151088327327
219402,0.0006637099141921461
219403,0.0015463013479669631
219404,0.0008125358938527893
219405,0.0008896169402737097
219406,0.0007469158423315151
219407,0.002931974974481204
219408,0.0011921363491354505
219409,0.0017047657608216013
219410,0.0007521404632785441
219411,0.003369440938893423
219412,0.002167663860933947
219413,0.0027182221187038915
219414,0.00036979055075898876
219415,0.0029582290728081034
219416,0.0006841157843053015
219417,0.003582076512539848
219418,0.000669910300603074
219419,0.005031701151112987
219420,0.0011977267441606783
219421,0.0011825810518174453
219422,0.0005170181850979711
219423,0.0005093771003109636
219424,0.003007641243069846
219425,0.0013160240244524536
219426,0.0030552711288915776
219427,0.002234676618364396
219428,0.0009014876175360914
219429,0.003445813768206392
219430,0.0012839854646981873
219431,0.0005241545007561178
219432,0.0012183982740103197
219433,0.0005989048226186344
219434,0.0005848493285531502
219435,0.000675295374262068
219436,0.002997829616912283
219437,0.0009243930006517559
219438,0.0016677363118528256
219439,0.0021143255227160157
219440,0.02219462878712185
219441,0.0021651591971611215
219442,0.0013864539943609718
219443,0.0014207056060929649
219444,0.0014684303360649124
219445,0.006256050784171646
219446,0.0011676440006242203
219447,0.004699135227834068
219448,0.0007769598865928324
219449,0.001776734647953018
219450,0.0022119782810710244
219451,0.0007648164460446144
219452,0.0031005542901668816
219453,0.0007381577599171719
219454,0.0031867999787045264
219455,0.0015780749749691179
219456,0.0027104379076932127
219457,0.0018541191915455028
219458,0.0008400247771579102
219459,0.001159635704821423
219460,0.003416951056673618
219461,0.008411955771292388
219462,0.0006015505808249975
219463,0.0011878707535519098
219464,0.005492515563958059
219465,0.0010584969745912997
219466,0.0017815022953165268
219467,0.0010976179332294193
219468,0.0029979267738523318
219469,0.001529835100430172
219470,0.005939565698023935
219471,0.0030847627529130535
219472,0.005460083367118285
219473,0.002517452561732922
219474,0.011116977623197802
219475,0.0008859218716309966
219476,0.0015980372183187945
219477,0.0006771398598849407
219478,0.0034890165237741032
219479,0.0004982455649913944
219480,0.0029447961373452788
